station_id,session_id,timestamp,voltage,current,power_kw,energy_kwh,meter_value_increment,interruption_flag,error_code,anomaly_label,anomaly_type
STATION_11,c1edb702-2ba,2024-06-14 03:12:00,407.45,13.06,5.307,4.364,0.0888,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:13:00,407.11,8.82,3.5314,4.4229,0.059,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:14:00,401.82,14.29,5.5262,4.515,0.0923,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:15:00,396.71,17.51,6.8902,4.6298,0.1155,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:16:00,407.96,11.6,4.5576,4.7058,0.0765,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:17:00,397.79,15.29,5.911,4.8043,0.0992,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:18:00,401.04,15.94,6.3196,4.9096,0.1062,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:19:00,401.24,11.67,4.4728,4.9842,0.0747,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:20:00,397.36,23.14,8.9046,5.1326,0.1472,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:21:00,406.64,11.08,4.4655,5.207,0.075,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:22:00,403.44,15.8,6.1803,5.31,0.1037,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:23:00,393.33,14.87,5.7856,5.4065,0.0961,0,1,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:24:00,396.65,19.84,7.6111,5.5333,0.127,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:25:00,396.85,19.5,7.3564,5.6559,0.1234,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:26:00,395.05,13.85,5.4037,5.746,0.0905,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:27:00,404.94,21.91,8.6757,5.8906,0.1436,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:28:00,395.29,16.32,6.2378,5.9945,0.1039,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:29:00,396.16,16.32,6.2373,6.0985,0.1044,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:30:00,401.87,10.69,4.2878,6.17,0.0714,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:31:00,393.27,18.08,6.7625,6.2827,0.1127,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:32:00,394.5,14.91,5.64,6.3767,0.0938,0,0,0,normal
STATION_11,c1edb702-2ba,2024-06-14 03:33:00,398.72,17.74,6.8548,6.4909,0.1141,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:38:00,392.58,14.87,5.6462,0.0941,0.0949,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:39:00,398.38,13.38,5.2664,0.1819,0.0878,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:40:00,397.65,18.47,7.1629,0.3013,0.1197,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:41:00,398.29,22.52,8.6096,0.4448,0.1432,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:42:00,395.73,17.4,6.8514,0.5589,0.1151,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:43:00,399.08,28.3,11.0437,0.743,0.1828,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:44:00,396.42,18.06,6.86,0.8573,0.1134,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:45:00,407.63,15.8,6.304,0.9624,0.1048,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:46:00,394.87,14.59,5.5302,1.0546,0.0913,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:47:00,398.53,12.05,4.5878,1.131,0.0767,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:48:00,394.28,24.01,9.2576,1.2853,0.1539,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:49:00,400.82,10.18,3.9823,1.3517,0.0669,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:50:00,397.79,19.97,7.5928,1.4783,0.1276,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:51:00,398.61,20.57,7.829,1.6087,0.1311,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:52:00,401.82,12.35,4.7463,1.6878,0.0795,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:53:00,396.75,12.88,4.9892,1.771,0.0825,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:54:00,397.33,16.67,6.313,1.8762,0.1045,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:55:00,398.72,18.88,7.5183,2.0015,0.125,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:56:00,394.91,12.47,4.8685,2.0827,0.0817,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:57:00,402.86,15.76,6.2532,2.1869,0.1044,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:58:00,399.25,15.05,5.8,2.2835,0.0967,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 04:59:00,407.17,12.72,4.9397,2.3659,0.083,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:00:00,405.1,7.27,2.855,2.4135,0.048,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:01:00,392.47,18.73,7.0371,2.5307,0.1164,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:02:00,406.42,17.15,6.9333,2.6463,0.1155,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:03:00,398.02,12.9,5.0978,2.7313,0.0854,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:04:00,405.24,17.71,6.8271,2.845,0.1141,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:05:00,397.98,24.05,9.2224,2.9987,0.1548,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:06:00,406.41,21.93,8.7268,3.1442,0.1455,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:07:00,404.48,12.18,4.7898,3.224,0.0791,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:08:00,397.53,18.06,7.0992,3.3423,0.1173,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:09:00,395.58,8.5,3.3301,3.3978,0.0552,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:10:00,399.61,18.38,7.1231,3.5166,0.1197,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:11:00,397.87,20.51,8.0879,3.6514,0.1361,0,0,0,normal
STATION_08,4928555b-a35,2024-06-15 05:12:00,407.27,21.38,8.3223,3.7901,0.1391,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:45:00,395.31,21.22,8.1185,0.1353,0.1359,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:46:00,395.37,11.98,4.6819,0.2133,0.0782,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:47:00,397.25,13.33,5.1743,0.2996,0.087,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:48:00,395.58,12.21,4.7505,0.3788,0.079,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:49:00,406.04,7.99,3.1414,0.4311,0.0523,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:50:00,398.57,15.07,5.9362,0.53,0.0983,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:51:00,400.06,9.15,3.6549,0.591,0.0612,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:52:00,406.29,16.74,6.5124,0.6995,0.1095,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:53:00,392.99,9.83,3.7205,0.7615,0.0615,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:54:00,403.42,12.13,4.7057,0.8399,0.0782,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:55:00,403.24,21.31,8.2317,0.9771,0.1384,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:56:00,400.34,15.25,6.0221,1.0775,0.1014,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:57:00,395.73,12.05,4.6928,1.1557,0.0784,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:58:00,403.43,12.24,4.7463,1.2348,0.0786,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 06:59:00,395.13,18.07,6.9387,1.3505,0.1164,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:00:00,394.36,21.49,8.1843,1.4869,0.1371,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:01:00,398.24,21.58,8.4837,1.6283,0.1413,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:02:00,400.97,14.82,5.888,1.7264,0.0986,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:03:00,400.94,14.11,5.4243,1.8168,0.0901,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:04:00,404.01,14.7,5.8815,1.9148,0.0971,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:05:00,399.94,19.07,7.2698,2.036,0.1211,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:06:00,407.08,15.67,6.3191,2.1413,0.1046,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:07:00,394.12,17.68,6.8553,2.2556,0.1145,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:08:00,406.86,8.92,3.4602,2.3132,0.0582,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:09:00,399.01,20.89,7.9211,2.4453,0.1329,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:10:00,405.41,17.22,6.7492,2.5577,0.1134,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:11:00,396.32,22.51,8.9013,2.7061,0.1491,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:12:00,396.54,16.14,6.3877,2.8126,0.1055,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:13:00,406.98,7.98,3.1814,2.8656,0.0531,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:14:00,399.71,14.13,5.5352,2.9578,0.0921,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:15:00,392.51,7.59,2.9524,3.007,0.0492,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:16:00,404.65,14.22,5.5,3.0987,0.0914,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:17:00,396.83,15.54,5.9109,3.1972,0.0978,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:18:00,406.22,18.87,7.4384,3.3212,0.1247,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:19:00,396.8,8.89,3.5079,3.3797,0.058,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:20:00,394.87,16.08,6.2763,3.4843,0.1042,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:21:00,392.82,19.95,7.4643,3.6087,0.1249,0,0,0,normal
STATION_01,b5c2363d-885,2024-06-16 07:22:00,400.14,25.96,10.0243,3.7757,0.1662,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 08:52:00,394.31,14.92,5.8461,0.0974,0.0979,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 08:53:00,404.91,18.34,7.3981,0.2207,0.1231,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 08:54:00,399.25,12.41,4.7228,0.2994,0.0788,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 08:55:00,396.15,11.15,4.2796,0.3708,0.0714,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 08:56:00,400.68,8.7,3.3999,0.4274,0.0563,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 08:57:00,394.73,14.34,5.5724,0.5203,0.0922,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 08:58:00,401.64,16.05,6.3669,0.6264,0.1051,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 08:59:00,395.87,15.07,5.7357,0.722,0.0954,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:00:00,393.69,19.08,7.4548,0.8463,0.1235,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:01:00,393.9,19.3,7.3787,0.9692,0.122,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:02:00,394.81,20.96,8.2292,1.1064,0.137,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:03:00,398.95,14.88,5.6471,1.2005,0.094,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:04:00,393.11,13.55,5.2846,1.2886,0.0884,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:05:00,407.4,22.42,8.9618,1.438,0.1496,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:06:00,392.55,22.7,8.8507,1.5855,0.1472,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:07:00,396.91,19.6,7.3939,1.7087,0.1234,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:08:00,393.77,19.13,7.2011,1.8287,0.1193,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:09:00,393.07,12.38,4.7112,1.9072,0.0778,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:10:00,407.59,10.84,4.3042,1.979,0.0714,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:11:00,404.16,14.89,5.9136,2.0775,0.0981,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:12:00,393.66,15.72,6.1477,2.18,0.1017,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:13:00,398.52,13.86,5.4824,2.2714,0.0919,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:14:00,394.27,10.65,4.1039,2.3398,0.0689,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:15:00,398.29,17.11,6.6113,2.45,0.1101,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:16:00,405.0,18.37,7.4207,2.5736,0.1247,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:17:00,401.9,11.9,4.6663,2.6514,0.0775,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:18:00,404.82,14.11,5.6626,2.7458,0.0953,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:19:00,404.52,15.78,6.3218,2.8511,0.1048,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:20:00,404.31,24.88,9.5952,3.0111,0.1604,0,0,0,normal
STATION_10,5d199225-5bc,2024-06-17 09:21:00,400.94,13.41,5.1577,3.097,0.0861,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 10:59:00,402.93,22.92,8.7964,0.1466,0.1456,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:00:00,402.26,8.58,3.4501,0.2041,0.058,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:01:00,397.91,17.3,6.598,0.3141,0.1108,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:02:00,395.44,17.99,6.8695,0.4286,0.114,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:03:00,395.61,12.23,4.781,0.5082,0.0805,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:04:00,407.81,20.36,8.062,0.6426,0.1357,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:05:00,397.34,16.7,6.3979,0.7492,0.1071,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:06:00,400.11,17.01,6.5117,0.8578,0.1089,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:07:00,405.22,16.32,6.5008,0.9661,0.1073,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:08:00,394.4,19.69,7.4124,1.0897,0.1224,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:09:00,397.44,18.53,7.2528,1.2105,0.1217,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:10:00,406.76,15.68,6.3444,1.3163,0.1061,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:11:00,402.59,17.57,6.8209,1.43,0.1127,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:12:00,407.67,15.23,5.9368,1.5289,0.0992,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:13:00,404.56,12.84,5.0355,1.6128,0.0839,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:14:00,393.71,20.62,7.9186,1.7448,0.1319,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:15:00,392.1,15.65,5.9174,1.8434,0.0992,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:16:00,397.98,18.25,7.1081,1.9619,0.1185,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:17:00,405.53,21.72,8.7893,2.1084,0.1462,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:18:00,406.84,15.38,5.9609,2.2077,0.0999,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:19:00,397.64,15.37,5.8205,2.3047,0.0962,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:20:00,404.8,19.75,7.9764,2.4377,0.1334,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:21:00,407.91,14.21,5.5671,2.5305,0.0937,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:22:00,394.04,12.07,4.5209,2.6058,0.0749,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:23:00,393.09,16.01,6.239,2.7098,0.1037,0,0,0,normal
STATION_09,4a79676a-bd8,2024-06-18 11:24:00,404.85,15.24,6.1514,2.8123,0.1017,0,0,0,normal
STATION_05,cd90e81c-20a,2024-06-19 12:06:00,400.29,10.19,3.903,0.065,0.0647,0,0,0,normal
STATION_05,cd90e81c-20a,2024-06-19 12:07:00,402.37,21.6,8.2588,0.2027,0.1366,0,0,0,normal
STATION_05,cd90e81c-20a,2024-06-19 12:08:00,400.17,10.35,4.0295,0.2699,0.0667,0,0,0,normal
STATION_05,cd90e81c-20a,2024-06-19 12:09:00,396.23,19.45,7.3819,0.3929,0.1231,0,0,0,normal
STATION_05,cd90e81c-20a,2024-06-19 12:10:00,403.63,15.19,5.9387,0.4919,0.0986,0,0,0,normal
STATION_05,cd90e81c-20a,2024-06-19 12:11:00,406.95,15.84,6.2356,0.5958,0.1034,0,0,0,normal
STATION_05,cd90e81c-20a,2024-06-19 12:12:00,393.94,20.27,7.5951,0.7224,0.1256,0,0,0,normal
STATION_05,cd90e81c-20a,2024-06-19 12:13:00,399.87,8.1,3.1453,0.7748,0.0526,0,0,0,normal
STATION_05,cd90e81c-20a,2024-06-19 12:14:00,398.28,13.65,5.2799,0.8628,0.0885,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:13:00,396.33,16.57,6.3602,0.106,0.1068,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:14:00,395.09,12.47,4.705,0.1844,0.0791,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:15:00,405.48,9.33,3.6774,0.2457,0.0618,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:16:00,392.04,13.99,5.3625,0.3351,0.0895,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:17:00,403.54,21.35,8.5165,0.477,0.1424,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:18:00,398.97,20.52,7.8186,0.6073,0.1292,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:19:00,395.69,17.22,6.4788,0.7153,0.1082,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:20:00,395.77,14.18,5.5535,0.8079,0.0933,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:21:00,407.17,18.66,7.3289,0.93,0.122,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:22:00,405.5,18.31,7.1974,1.05,0.1194,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:23:00,404.62,16.63,6.4816,1.158,0.1071,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:24:00,395.42,14.99,5.7674,1.2541,0.0962,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:25:00,392.18,17.08,6.468,1.3619,0.1088,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:26:00,403.49,17.71,6.8179,1.4756,0.1136,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:27:00,404.52,16.94,6.7204,1.5876,0.1124,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:28:00,397.29,11.24,4.4256,1.6613,0.0733,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:29:00,393.26,14.89,5.8219,1.7584,0.0974,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:30:00,407.17,24.34,9.4896,1.9165,0.1569,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:31:00,406.73,15.57,6.1309,2.0187,0.1023,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:32:00,395.32,20.57,7.9663,2.1515,0.1334,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:33:00,401.21,12.93,5.1488,2.2373,0.0861,0,0,0,normal
STATION_12,030d2449-549,2024-06-20 14:34:00,401.69,10.11,3.8932,2.3022,0.065,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:20:00,400.76,10.46,4.1284,0.0688,0.0686,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:21:00,403.66,19.81,7.9663,0.2016,0.1322,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:22:00,406.4,22.69,8.761,0.3476,0.1458,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:23:00,407.03,21.63,8.7415,0.4933,0.1465,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:24:00,392.98,12.08,4.5317,0.5688,0.0759,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:25:00,404.86,16.38,6.5823,0.6785,0.1091,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:26:00,392.83,13.65,5.2184,0.7655,0.0862,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:27:00,399.41,13.45,5.3092,0.854,0.0878,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:28:00,399.31,13.57,5.4132,0.9442,0.0895,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:29:00,396.34,20.83,7.8583,1.0752,0.1314,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:30:00,396.98,13.27,5.079,1.1598,0.0849,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:31:00,406.68,21.42,8.4029,1.2999,0.1391,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:32:00,405.11,13.33,5.2639,1.3876,0.0881,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:33:00,403.07,19.99,7.8095,1.5178,0.1301,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:34:00,405.63,20.39,8.1185,1.6531,0.1362,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:35:00,400.18,10.47,4.0618,1.7208,0.0674,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:36:00,393.93,8.42,3.283,1.7755,0.0543,1,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:37:00,396.15,14.46,5.7022,1.8705,0.0944,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:38:00,394.54,18.39,7.1737,1.9901,0.1202,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:39:00,402.15,16.1,6.1962,2.0934,0.1033,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:40:00,402.65,22.1,8.7854,2.2398,0.1459,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:41:00,392.18,16.61,6.4986,2.3481,0.108,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:42:00,400.63,10.32,4.1118,2.4166,0.0692,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:43:00,406.04,11.33,4.5655,2.4927,0.0754,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:44:00,395.88,10.71,4.2163,2.563,0.0708,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:45:00,404.75,19.65,7.6092,2.6898,0.1281,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:46:00,395.72,14.88,5.8592,2.7875,0.097,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:47:00,405.75,6.2,2.4605,2.8285,0.0412,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:48:00,404.25,16.94,6.6663,2.9396,0.1112,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:49:00,402.78,10.0,3.9475,3.0054,0.0653,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:50:00,398.85,24.54,9.6214,3.1657,0.1608,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:51:00,398.1,19.88,7.9118,3.2976,0.1323,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:52:00,406.57,16.8,6.5411,3.4066,0.109,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:53:00,405.76,8.97,3.6297,3.4671,0.0611,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:54:00,396.48,15.55,6.1166,3.569,0.102,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:55:00,396.66,10.62,4.0971,3.6373,0.0688,1,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:56:00,407.74,18.73,7.3272,3.7594,0.1209,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:57:00,404.69,19.8,7.6694,3.8873,0.1273,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:58:00,392.94,22.21,8.4651,4.0283,0.1399,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 16:59:00,399.86,11.89,4.5703,4.1045,0.0766,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 17:00:00,400.61,13.18,5.0917,4.1894,0.0851,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 17:01:00,394.39,16.63,6.5476,4.2985,0.1094,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 17:02:00,397.62,12.68,4.8357,4.3791,0.0814,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 17:03:00,405.98,12.07,4.6585,4.4567,0.0775,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 17:04:00,396.41,13.65,5.3486,4.5459,0.0897,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 17:05:00,405.99,10.97,4.3387,4.6182,0.0716,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 17:06:00,396.34,13.96,5.3447,4.7073,0.0886,0,0,0,normal
STATION_12,4fcf30db-ca6,2024-06-21 17:07:00,403.31,12.96,5.1194,4.7926,0.0854,0,0,0,normal
STATION_14,05b2eaa5-617,2024-06-22 18:27:00,406.57,23.08,9.2648,0.1544,0.1536,0,0,0,normal
STATION_14,05b2eaa5-617,2024-06-22 18:28:00,395.25,9.28,3.5858,0.2142,0.0598,0,0,0,normal
